,age,all star,birth date,death date,death year,experience,first year,games,last year,link,name,position
2956,65,0,2/3/1923,12/5/1988,1988,4,1945,28,1948,/players/R/RyanDa20.htm,Dave Ryan,TB-HB
2957,67,0,1/14/1921,2/0/1988,1988,1,1945,4,1945,/players/S/SachJa20.htm,Jack Sachse,C-LB
2958,70,0,8/27/1917,4/4/1988,1988,1,1942,7,1942,/players/S/ScotPe20.htm,Perry Scott,E
2959,76,0,7/15/1911,4/22/1988,1988,1,1935,1,1935,/players/S/ShauHa20.htm,Harry Shaub,G
2960,77,0,3/4/1911,10/30/1988,1988,1,1934,2,1934,/players/S/ShenPa20.htm,Paul Shenefelt,T
2961,84,0,8/31/1903,4/27/1988,1988,1,1929,6,1929,/players/S/ShocAr20.htm,Arnie Shockley,T
2962,88,0,2/1/1900,3/10/1988,1988,8,1922,101,1930,/players/S/SterJo21.htm,Joey Sternaman,QB-BB/Coach
2963,68,0,5/17/1920,12/19/1988,1988,1,1945,2,1945,/players/S/StofEd20.htm,Ed Stofko,TB-DB
2964,77,0,6/19/1911,12/23/1988,1988,1,1937,7,1937,/players/U/UzdaWa20.htm,Walt Uzdavinis,DE-E-T
2965,90,0,12/29/1897,1/31/1988,1988,2,1921,19,1924,/players/W/WayxCh20.htm,Charlie Way,WB
2966,77,0,1/24/1911,9/17/1988,1988,1,1934,5,1934,/players/W/WeinRe20.htm,Reds Weiner,B
2967,80,0,5/25/1908,12/15/1988,1988,1,1934,1,1934,/players/W/WeldHa20.htm,Harold Weldin,C
2968,45,0,1/7/1943,3/27/1988,1988,1,1966,8,1966,/players/W/WerlBo20.htm,Bob Werl,DE-G
2969,53,0,10/9/1935,10/14/1988,1988,3,1960,25,1962,/players/W/WhitJo00.htm,John White,TE
2970,85,0,4/23/1902,4/18/1988,1988,1,1929,6,1929,/players/W/WillIk20.htm,Ike Williams,TB-HB
2971,73,0,12/4/1914,1/16/1988,1988,3,1938,31,1940,/players/W/WoltCl20.htm,Clem Woltman,T
2972,86,0,8/3/1902,3/21/1989,1989,2,1927,11,1928,/players/A/AchiSn20.htm,Sneeze Achiu,WB-TB-E-BB
2973,68,0,9/7/1920,2/26/1989,1989,1,1942,11,1942,/players/A/AlltJo20.htm,Joe Allton,T
2974,35,0,10/27/1953,5/27/1989,1989,2,1977,16,1978,/players/A/AndeJe20.htm,Jerry Anderson,DB
2975,83,0,11/21/1905,11/9/1989,1989,1,1929,13,1929,/players/A/AshbCl20.htm,Cliff Ashburn,G-T-E
2976,68,0,7/31/1921,9/13/1989,1989,3,1946,15,1948,/players/B/BaldJa20.htm,Jack Baldwin,C-LB
2977,43,0,3/17/1946,7/2/1989,1989,4,1968,37,1973,/players/B/BankWi20.htm,Willie Banks,G
2978,74,0,1/14/1915,6/5/1989,1989,1,1945,3,1945,/players/B/BarbEr20.htm,Ernie Barber,C-LB
2979,62,0,11/18/1926,3/11/1989,1989,1,1950,12,1950,/players/B/BartJo00.htm,Joe Bartos,DB-HB
2980,33,0,3/11/1956,10/26/1989,1989,5,1978,55,1982,/players/B/BassDo00.htm,Don Bass,WR-TE
2981,24,0,12/31/1964,12/18/1989,1989,2,1988,24,1989,/players/B/BeckBr00.htm,Brad Beckman,TE
2982,75,0,1/15/1914,9/24/1989,1989,2,1937,22,1938,/players/B/BondCh20.htm,Chuck Bond,T
2983,75,0,3/20/1914,5/17/1989,1989,2,1936,19,1937,/players/B/BretJe20.htm,Jeep Brett,E-DE
2984,71,0,12/9/1917,5/7/1989,1989,6,1940,58,1945,/players/B/BrocLo20.htm,Lou Brock,B
2985,83,0,7/27/1905,2/13/1989,1989,1,1927,3,1927,/players/B/BrodHa20.htm,Hal Broda,E
2986,85,0,12/7/1903,2/8/1989,1989,1,1927,2,1927,/players/B/BrosMa20.htm,Mal Bross,B
2987,52,0,4/25/1936,4/18/1989,1989,1,1960,14,1960,/players/B/BrowBi21.htm,Bill Brown,LB
2988,84,0,9/7/1905,9/13/1989,1989,3,1929,23,1932,/players/B/BunyJo20.htm,John Bunyan,G-C
2989,87,0,7/24/1901,7/12/1989,1989,1,1926,4,1926,/players/C/CarlWe20.htm,Wes Carlson,G-T
2990,86,0,12/19/1902,10/24/1989,1989,1,1926,5,1926,/players/C/ChasRa20.htm,Ralph Chase,T
2991,70,0,3/20/1919,6/11/1989,1989,4,1942,50,1948,/players/C/CheaLl20.htm,Lloyd Cheatham,B
2992,65,0,12/22/1923,8/6/1989,1989,2,1948,26,1949,/players/C/ClarDo20.htm,Don Clark,G-LB
2993,58,0,11/30/1930,10/9/1989,1989,5,1952,53,1957,/players/C/ClarHe20.htm,Herman Clark,G-MG-LB
2994,70,0,5/17/1919,7/11/1989,1989,7,1943,69,1949,/players/C/CompIr20.htm,Irv Comp,B
2995,70,0,10/26/1918,5/28/1989,1989,1,1943,4,1943,/players/C/CorgMi20.htm,Mike Corgan,FB
2996,85,0,9/21/1903,3/14/1989,1989,1,1927,2,1927,/players/C/CortCh20.htm,Chris Cortemeglia,WB
2997,57,0,7/4/1931,6/18/1989,1989,8,1952,87,1960,/players/C/CrosBo20.htm,Bobby Cross,T-DT
2998,65,0,10/23/1924,12/13/1989,1989,3,1948,32,1951,/players/C/CrowPa20.htm,Paul Crowe,B
2999,28,0,2/6/1961,8/22/1989,1989,1,1987,3,1987,/players/C/CurrIv20.htm,Ivory Curry,DB
3000,73,0,4/26/1916,7/5/1989,1989,3,1941,25,1946,/players/D/DaddBi20.htm,Bill Daddio,E
3001,63,0,3/21/1925,2/21/1989,1989,2,1947,11,1948,/players/D/DaviPa22.htm,Paul Davis,FB-DB
3002,72,0,11/17/1916,8/9/1989,1989,1,1941,9,1941,/players/D/DennVi20.htm,Vince Dennery,E
3003,67,0,6/17/1922,6/30/1989,1989,2,1947,11,1948,/players/D/DewaJi20.htm,Jim Dewar,B
3004,34,0,9/7/1955,12/7/1989,1989,2,1977,22,1978,/players/D/DokePh20.htm,Phil Dokes,DT-DE
3005,77,0,7/25/1911,3/21/1989,1989,4,1946,30,1949,/players/D/DougOt20.htm,Otis Douglas,T
3006,25,0,2/9/1964,3/5/1989,1989,1,1987,2,1987,/players/D/DoveWe20.htm,Wes Dove,DE
3007,70,0,11/19/1918,9/10/1989,1989,4,1942,45,1948,/players/E/ElstDu20.htm,Dutch Elston,C-BB
3008,43,0,5/13/1946,9/29/1989,1989,1,1968,5,1968,/players/E/ElzePa20.htm,Paul Elzey,LB
3009,88,0,8/13/1900,3/16/1989,1989,2,1921,16,1922,/players/E/EnglHa20.htm,Harry Englund,E-HB
3010,65,0,9/21/1923,8/2/1989,1989,1,1947,4,1947,/players/F/FiorEd20.htm,Ed Fiorentino,DE
3011,91,0,9/17/1898,10/16/1989,1989,1,1921,5,1921,/players/F/FishAl20.htm,Alec Fishman,G-FB
3012,69,0,9/28/1919,7/22/1989,1989,1,1946,9,1946,/players/F/FranPe20.htm,Pete Franceschi,HB-DB
3013,68,0,9/11/1921,12/9/1989,1989,1,1944,10,1944,/players/F/FrieBo21.htm,Bob Friedman,T
3014,73,1,8/8/1915,1/3/1989,1989,3,1937,9,1939,/players/G/GalaSt20.htm,Stan Galazin,C
3015,67,0,5/13/1921,1/13/1989,1989,3,1947,32,1949,/players/G/GlamJo20.htm,Joe Glamp,HB
3016,67,0,10/16/1921,3/4/1989,1989,1,1944,1,1944,/players/G/GreeDu20.htm,Duke Greenich,B
3017,67,1,10/14/1921,3/6/1989,1989,5,1947,44,1951,/players/G/GreeJo01.htm,John Green,DE-E
3018,72,0,10/26/1917,10/27/1989,1989,1,1945,2,1945,/players/G/GrefTe20.htm,Ted Grefe,E
3019,91,0,11/19/1897,11/8/1989,1989,1,1926,3,1926,/players/H/HahnRa20.htm,Ray Hahn,E
3020,79,0,7/25/1910,10/5/1989,1989,3,1934,5,1936,/players/H/HansHo20.htm,Homer Hanson,C-G-LB
3021,85,0,7/25/1904,11/22/1989,1989,1,1926,5,1926,/players/H/HardRi20.htm,Richard Hardy,T
3022,85,0,10/24/1903,2/13/1989,1989,1,1930,13,1930,/players/H/HarrDu20.htm,Dud Harris,T
3023,67,0,9/18/1921,5/20/1989,1989,2,1947,27,1948,/players/H/HeapWa20.htm,Walt Heap,B
3024,91,0,2/4/1898,11/12/1989,1989,2,1923,13,1924,/players/H/HuffIo20.htm,Iolas Huffman,T-G
3025,80,0,10/19/1909,12/17/1989,1989,2,1932,20,1933,/players/H/HurlGe20.htm,George Hurley,G
3026,65,0,1/29/1924,2/25/1989,1989,1,1947,3,1947,/players/I/IvorBo20.htm,Bob Ivory,G
3027,91,0,1/16/1898,4/1/1989,1989,4,1925,48,1928,/players/J/JappPa20.htm,Paul Jappe,E-G-T
3028,88,0,5/5/1901,10/4/1989,1989,1,1924,1,1924,/players/J/JohnOs20.htm,Oscar Johnson,FB
3029,99,0,8/29/1889,3/9/1989,1989,1,1921,1,1921,/players/J/JonaCh20.htm,Charlie Jonasen,E
3030,68,0,12/15/1920,4/7/1989,1989,1,1946,2,1946,/players/J/JoneJi20.htm,Jim Jones,T-DB
3031,91,0,2/20/1897,1/7/1989,1989,1,1922,4,1922,/players/J/JoneRe21.htm,Reno Jones,G
3032,90,0,11/16/1899,12/28/1989,1989,1,1923,8,1923,/players/K/KaplAv20.htm,Ave Kaplan,BB-HB-QB
3033,71,0,3/31/1917,2/24/1989,1989,9,1940,83,1949,/players/K/KishBe20.htm,Ben Kish,B
3034,79,0,5/1/1910,6/10/1989,1989,1,1933,3,1933,/players/K/KottMa20.htm,Marty Kottler,FB
3035,71,0,7/30/1918,10/26/1989,1989,1,1946,4,1946,/players/K/KrivJo20.htm,Joe Krivonak,G
3036,84,0,1/26/1905,10/11/1989,1989,1,1927,8,1927,/players/K/KrysJe20.htm,Jerry Krysl,T
3037,58,0,8/19/1930,1/17/1989,1989,1,1952,12,1952,/players/L/LansJi20.htm,Jim Lansford,T
3038,86,0,3/11/1902,1/3/1989,1989,1,1927,11,1927,/players/L/LawsJi20.htm,Jim Lawson,E
3039,69,0,7/9/1919,1/18/1989,1989,1,1945,1,1945,/players/L/LindAl20.htm,Al Lindow,B
3040,71,2,4/30/1918,9/3/1989,1989,7,1941,72,1947,/players/L/LioxAu20.htm,Augie Lio,G-T
3041,51,2,4/6/1938,12/16/1989,1989,9,1961,124,1969,/players/L/LongCh01.htm,Charley Long,G-T
3042,78,0,9/17/1910,4/19/1989,1989,1,1934,1,1934,/players/M/MarkHa20.htm,Harry Marker,B
3043,59,1,1/17/1930,5/22/1989,1989,5,1954,49,1958,/players/M/MassCa00.htm,Carlton Massey,DE
3044,61,0,11/10/1927,8/19/1989,1989,1,1954,1,1954,/players/M/MateJo20.htm,Joe Matesic,T
3045,38,0,10/25/1950,6/17/1989,1989,9,1973,123,1981,/players/M/MatuJo20.htm,John Matuszak,DE-DT
3046,77,0,10/22/1911,10/7/1989,1989,6,1935,37,1945,/players/M/McPhFo20.htm,Forrest McPherson,G-C-T
3047,91,0,6/27/1897,3/22/1989,1989,2,1923,10,1925,/players/M/MereRu20.htm,Russell Meredith,T-G
3048,73,0,1/2/1916,4/17/1989,1989,2,1938,16,1939,/players/M/MerlEd20.htm,Ed Merlin,G
3049,67,0,6/18/1921,1/4/1989,1989,5,1944,54,1948,/players/M/MickMi20.htm,Mike Micka,FB-HB-QB
3050,62,0,5/8/1927,6/22/1989,1989,1,1951,2,1951,/players/M/MojeDi20.htm,Dick Moje,E
3051,29,0,2/20/1960,4/26/1989,1989,5,1983,43,1987,/players/M/MonrCa00.htm,Carl Monroe,RB
3052,29,0,10/1/1960,10/25/1989,1989,5,1983,52,1987,/players/M/MoorSt20.htm,Steve Moore,T
3053,44,1,8/17/1945,8/19/1989,1989,9,1970,98,1978,/players/M/MoorWa00.htm,Wayne Moore,T
3054,51,0,8/21/1937,2/5/1989,1989,14,1959,184,1972,/players/M/MorrJo01.htm,Joe Morrison,HB-FL-FB
3055,23,0,1/23/1966,11/24/1989,1989,1,1989,11,1989,/players/N/NorwRa20.htm,Ralph Norwood,T
3056,73,0,2/7/1916,2/9/1989,1989,1,1938,5,1938,/players/O/OeleJo20.htm,John Oelerich,HB
3057,78,0,4/29/1910,2/14/1989,1989,2,1934,15,1935,/players/P/PardPa20.htm,Paul Pardonner,BB
3058,55,0,2/14/1934,11/15/1989,1989,2,1961,5,1963,/players/P/PerkWi20.htm,Willis Perkins,DE-G
3059,80,0,6/20/1908,5/30/1989,1989,4,1931,44,1934,/players/P/PeteLe20.htm,Les Peterson,E-T
3060,56,2,4/7/1933,11/18/1989,1989,10,1958,132,1967,/players/P/PlunSh00.htm,Sherman Plunkett,T
3061,83,0,5/13/1905,4/4/1989,1989,1,1927,3,1927,/players/R/RichPe20.htm,Pete Richards,C
3062,82,0,9/4/1906,2/14/1989,1989,1,1929,9,1929,/players/R/RiorMi20.htm,Mike Riordan,E-BB
3063,72,0,7/24/1917,10/1/1989,1989,3,1943,20,1945,/players/S/SachFr20.htm,Frank Sachse,B
3064,78,0,6/14/1910,4/10/1989,1989,4,1934,36,1937,/players/S/SandSa20.htm,Sandy Sandberg,T
3065,67,0,11/28/1921,10/28/1989,1989,1,1947,12,1947,/players/S/SattAl20.htm,Al Satterfield,T
3066,78,0,5/13/1911,12/24/1989,1989,1,1937,1,1937,/players/S/SavaOl20.htm,Ollie Savatsky,E
3067,87,0,1/26/1902,5/5/1989,1989,3,1926,30,1928,/players/S/SchaEd20.htm,Eddie Scharer,B
3068,85,0,7/28/1903,2/27/1989,1989,1,1930,6,1930,/players/S/ScheSk20.htm,Skippy Scheib,C
3069,76,0,10/1/1912,3/13/1989,1989,1,1943,5,1943,/players/S/SchmHe20.htm,Herm Schmarr,DE
3070,73,1,10/8/1915,3/15/1989,1989,3,1939,21,1941,/players/S/SchuCh20.htm,Charlie Schultz,T
3071,79,0,6/7/1910,6/28/1989,1989,2,1935,8,1937,/players/S/SebaMi20.htm,Mike Sebastian,HB-WB
3072,78,0,4/28/1911,10/31/1989,1989,1,1942,6,1942,/players/S/SeicRe20.htm,Red Seick,G
3073,80,0,8/31/1908,5/24/1989,1989,2,1932,10,1933,/players/S/SimaBu20.htm,Butch Simas,BB-QB
3074,66,0,5/20/1923,8/6/1989,1989,6,1947,64,1952,/players/S/SinkFr20.htm,Frank Sinkovitz,LB-C
3075,82,0,2/8/1907,8/23/1989,1989,2,1931,12,1932,/players/S/StenSt20.htm,Stud Stennett,B
3076,79,0,6/18/1909,5/5/1989,1989,1,1936,4,1936,/players/S/StevPe20.htm,Pete Stevens,C
3077,92,0,3/15/1897,7/5/1989,1989,2,1924,22,1925,/players/S/SullGe20.htm,George Sullivan,B
3078,61,0,3/4/1928,5/23/1989,1989,3,1950,31,1952,/players/T/ThomGe20.htm,George Thomas,HB-DB
3079,83,0,2/24/1906,4/20/1989,1989,7,1930,66,1936,/players/T/ThomSt21.htm,Stumpy Thomason,B
3080,72,1,8/15/1916,4/21/1989,1989,9,1940,99,1950,/players/T/ThomTo21.htm,Tommy Thompson,QB
3081,70,0,9/23/1918,2/17/1989,1989,4,1940,28,1945,/players/T/TituSi20.htm,Si Titus,C
3082,72,0,2/28/1917,8/20/1989,1989,3,1944,18,1946,/players/T/TollCh20.htm,Chuck Tollefson,G
3083,27,0,11/10/1961,8/5/1989,1989,5,1984,72,1988,/players/T/ToraSt20.htm,Stacey Toran,DB
3084,71,0,10/8/1917,3/27/1989,1989,1,1940,3,1940,/players/T/TsouSa20.htm,Sam Tsoutsouvas,C-LB
3085,74,0,9/27/1915,12/1/1989,1989,2,1944,9,1945,/players/U/UcovMi20.htm,Mitch Ucovich,T
3086,92,0,5/2/1897,12/23/1989,1989,1,1922,7,1922,/players/U/UlleJi20.htm,Jiggs Ullery,TB-WB-FB
3087,67,0,9/25/1921,8/8/1989,1989,3,1946,32,1948,/players/V/VardJo20.htm,Johnny Vardian,HB-DB
3088,50,0,6/22/1938,5/29/1989,1989,4,1960,30,1963,/players/W/WateBo00.htm,Bob Waters,QB
3089,66,0,7/12/1922,2/14/1989,1989,4,1946,38,1949,/players/W/WellDo20.htm,Don Wells,DE-E
3090,69,0,8/3/1919,4/24/1989,1989,1,1946,1,1946,/players/W/WhitGe20.htm,Gene White,G
3091,84,0,10/11/1904,8/14/1989,1989,5,1927,44,1933,/players/W/WibeOs20.htm,Ossie Wiberg,B
3092,76,0,10/17/1912,5/3/1989,1989,4,1939,35,1942,/players/W/WietSo20.htm,Socko Wiethe,G-LB
3093,95,0,2/8/1893,2/5/1989,1989,1,1923,1,1923,/players/W/WildHa20.htm,Hal Wilder,G
3094,67,0,8/21/1921,4/7/1989,1989,2,1947,26,1948,/players/W/WillGa21.htm,Garland Williams,T
3095,70,0,8/20/1918,4/25/1989,1989,2,1942,11,1946,/players/W/WillTe22.htm,Tex Williams,C-LB
3096,87,0,4/26/1902,10/20/1989,1989,1,1926,2,1926,/players/W/WoodFl20.htm,Flash Woods,HB
3097,69,0,12/23/1919,7/19/1989,1989,4,1946,39,1949,/players/W/WyhoJo20.htm,John Wyhonic,G
3098,88,0,1/20/1901,11/8/1989,1989,2,1928,15,1929,/players/W/WynnEl20.htm,Elmer Wynne,FB
3099,69,0,7/10/1920,10/27/1989,1989,2,1944,15,1945,/players/W/WynnHa20.htm,Harry Wynne,E
3100,70,0,10/17/1918,9/13/1989,1989,1,1944,1,1944,/players/Y/YoviJo20.htm,John Yovicsin,DE
3101,75,2,10/24/1915,10/28/1990,1990,10,1939,117,1950,/players/A/AdamCh20.htm,Chet Adams,T-E-DT
3102,68,0,4/29/1922,12/31/1990,1990,,,,,/coaches/AlleGe0.htm,George Allen,Coach
3103,81,0,2/16/1909,2/28/1990,1990,2,1931,20,1932,/players/A/ArmsBo20.htm,Bob Armstrong,T-G-C
3104,64,0,4/30/1926,10/25/1990,1990,3,1950,26,1952,/players/B/BagdEd20.htm,Ed Bagdon,G-MG-LB
3105,73,0,4/12/1916,4/9/1990,1990,2,1940,15,1941,/players/B/BailBi20.htm,Bill Bailey,E-DE
3106,66,0,4/8/1924,8/27/1990,1990,3,1946,38,1948,/players/B/BalaEd20.htm,Ed Balatti,E-DB
3107,70,0,6/13/1920,11/30/1990,1990,4,1947,36,1951,/players/B/BarzFr20.htm,Fritz Barzilauskas,G
3108,72,0,3/4/1917,1/29/1990,1990,8,1941,81,1949,/players/B/BatiSt20.htm,Stan Batinski,G-T
3109,69,0,9/20/1921,12/6/1990,1990,4,1946,42,1949,/players/B/BellEd20.htm,Ed Bell,G-T
3110,74,0,9/25/1915,3/15/1990,1990,4,1942,32,1946,/players/B/BerePa20.htm,Paul Berezney,T
3111,71,0,1/6/1919,5/6/1990,1990,1,1944,8,1944,/players/B/BlesPa20.htm,Paul Blessing,E
3112,83,0,5/27/1907,11/30/1990,1990,1,1930,11,1930,/players/B/BrowRi20.htm,Richard Brown,C
3113,73,1,5/28/1917,8/21/1990,1990,3,1939,21,1941,/players/B/BuhlLa20.htm,Larry Buhler,B
3114,80,0,10/10/1909,7/7/1990,1990,3,1934,25,1942,/players/C/CiccBe20.htm,Ben Ciccone,C
3115,92,0,11/27/1897,3/23/1990,1990,4,1921,19,1924,/players/C/ClevAi20.htm,Ainer Cleve,B-E
3116,68,0,11/1/1921,3/5/1990,1990,1,1944,1,1944,/players/C/CommVi20.htm,Vince Commisa,G
3117,74,2,11/19/1915,10/8/1990,1990,10,1938,98,1947,/players/C/CopeFr20.htm,Frank Cope,T
3118,82,0,6/14/1908,10/11/1990,1990,7,1932,46,1938,/players/C/CorbGe20.htm,George Corbett,B
3119,82,0,6/12/1908,8/12/1990,1990,3,1933,29,1935,/players/C/CubaPa20.htm,Paul Cuba,T
3120,43,0,9/2/1946,2/15/1990,1990,7,1968,97,1974,/players/D/DaneGe20.htm,George Daney,G
3121,91,0,10/26/1898,1/18/1990,1990,2,1920,8,1925,/players/D/DenfFr20.htm,Fred Denfeld,G-T
3122,86,0,1/26/1903,1/9/1990,1990,1,1926,1,1926,/players/D/DimmDo20.htm,Don Dimmick,HB
3123,85,0,12/11/1904,9/11/1990,1990,1,1930,3,1930,/players/E/EbyxBy20.htm,Byron Eby,B
3124,66,0,1/21/1923,1/4/1990,1990,5,1947,48,1952,/players/E/EckeEd20.htm,Ed Ecker,DT-T
3125,88,0,10/16/1901,4/17/1990,1990,1,1926,1,1926,/players/E/EideJi20.htm,Jim Eiden,T
3126,36,1,5/27/1954,8/1/1990,1990,12,1976,166,1988,/players/E/EkerCa00.htm,Carl Ekern,LB
3127,74,0,10/16/1915,4/30/1990,1990,,,,,/coaches/EwarCh0.htm,Charley Ewart,Coach
3128,70,0,5/29/1919,4/29/1990,1990,4,1942,34,1946,/players/F/FawcJa20.htm,Jake Fawcett,T-G
3129,52,0,8/28/1937,8/20/1990,1990,3,1961,30,1963,/players/F/FeagWi20.htm,Wiley Feagin,G
3130,71,0,5/3/1919,8/25/1990,1990,1,1941,3,1941,/players/F/FeibBe20.htm,Bernie Feibish,C
3131,75,0,5/21/1915,11/26/1990,1990,1,1939,3,1939,/players/F/FolkDi20.htm,Dick Folk,FB
3132,95,0,11/11/1894,1/30/1990,1990,1,1923,5,1923,/players/F/FosdBo20.htm,Bob Fosdick,G-T
3133,68,0,2/12/1922,3/16/1990,1990,4,1947,49,1951,/players/F/FrenBa20.htm,Barry French,G-T
3134,83,0,9/9/1906,3/19/1990,1990,2,1930,11,1931,/players/G/GentWe20.htm,Weldon Gentry,G
3135,72,0,12/19/1917,1/9/1990,1990,6,1940,52,1948,/players/G/GillJi20.htm,Jim Gillette,HB
3136,54,0,12/7/1935,8/16/1990,1990,2,1958,25,1960,/players/G/GordBo20.htm,Bobby Gordon,DB
3137,77,0,7/24/1912,1/31/1990,1990,1,1934,9,1934,/players/G/GrifHo20.htm,Homer Griffith,TB
3138,68,0,6/11/1921,1/19/1990,1990,6,1947,61,1952,/players/G/GulyGe20.htm,George Gulyanics,HB
3139,83,0,12/12/1906,9/3/1990,1990,1,1929,3,1929,/players/H/HambEr20.htm,Ernie Hambacher,FB-TB
3140,70,0,9/28/1919,3/15/1990,1990,2,1946,22,1947,/players/H/HarmTo20.htm,Tom Harmon,HB
3141,72,0,5/14/1917,1/11/1990,1990,1,1939,3,1939,/players/H/HeikRa20.htm,Ralph Heikkinen,G
3142,86,0,8/13/1904,11/27/1990,1990,3,1928,22,1930,/players/H/HoguMu20.htm,Murrell Hogue,G-T
3143,78,0,9/9/1911,7/15/1990,1990,1,1935,6,1935,/players/H/HornJa20.htm,Jay Hornbeak,B
3144,69,0,1/1/1921,9/5/1990,1990,3,1946,29,1948,/players/H/HuneCh20.htm,Charlie Huneke,T
3145,65,0,5/2/1924,1/10/1990,1990,1,1949,10,1949,/players/H/HutcRa20.htm,Ralph Hutchinson,T
3146,72,0,4/3/1917,1/3/1990,1990,1,1937,4,1937,/players/I/IlowRo20.htm,Roy Ilowit,T
3147,27,0,12/2/1962,5/8/1990,1990,2,1985,27,1987,/players/J/JameJu20.htm,June James,LB
3148,78,0,4/1/1911,1/16/1990,1990,1,1933,11,1933,/players/J/JaneCl20.htm,Clarence Janecek,G
3149,80,0,5/23/1909,5/13/1990,1990,1,1931,2,1931,/players/J/JennRa20.htm,Ray Jenison,T
3150,75,0,10/16/1914,8/20/1990,1990,3,1937,4,1940,/players/J/JohnRa21.htm,Ray Johnson,DB-TB-FB
3151,80,0,10/15/1909,7/3/1990,1990,8,1930,79,1938,/players/J/JonePo20.htm,Potsy Jones,G
3152,70,0,11/29/1919,3/31/1990,1990,3,1946,41,1948,/players/J/JuddSa20.htm,Saxon Judd,E
3153,70,0,12/27/1919,2/8/1990,1990,2,1946,16,1947,/players/K/KmetPe20.htm,Pete Kmetovic,HB
3154,84,0,11/1/1906,12/16/1990,1990,3,1931,13,1933,/players/K/KoenAr20.htm,Art Koeninger,C
3155,79,0,9/20/1910,3/12/1990,1990,3,1933,23,1935,/players/L/LackRi20.htm,Rick Lackman,HB
3156,77,1,3/15/1913,5/17/1990,1990,4,1936,33,1939,/players/L/LawrJi20.htm,Jimmy Lawrence,WB-HB
3157,87,0,5/26/1902,3/20/1990,1990,1,1926,3,1926,/players/L/LeafGa20.htm,Gar Leaf,T
3158,77,0,10/25/1912,5/19/1990,1990,1,1938,5,1938,/players/L/LeexBe20.htm,Bernie Lee,QB
3159,70,0,6/22/1920,9/30/1990,1990,5,1945,59,1949,/players/L/LoloAl20.htm,Al Lolotai,G
3160,87,0,6/23/1902,5/10/1990,1990,1,1926,1,1926,/players/M/MahaWa20.htm,Walter Mahan,G
3161,84,0,10/10/1905,5/9/1990,1990,1,1929,4,1929,/players/M/MailRa20.htm,Ralph Maillard,T
3162,74,0,1/19/1916,9/17/1990,1990,3,1938,17,1940,/players/M/MaraJo20.htm,Joe Maras,C
3163,42,0,12/5/1947,1/9/1990,1990,11,1969,139,1979,/players/M/MayeRu20.htm,Rufus Mayes,T-G
3164,82,0,8/24/1907,2/21/1990,1990,3,1936,27,1938,/players/M/MayhLi20.htm,Lindy Mayhew,G-T
3165,85,0,3/13/1904,3/4/1990,1990,2,1927,24,1928,/players/M/McGrFr20.htm,Frank McGrath,E
3166,26,0,1/1/1964,8/3/1990,1990,1,1987,1,1987,/players/M/ModeJe20.htm,Jeff Modesitt,TE
3167,69,0,2/19/1921,10/27/1990,1990,1,1945,3,1945,/players/M/MuggGa20.htm,Garvin Mugg,T
3168,76,0,5/20/1913,1/15/1990,1990,3,1943,21,1945,/players/M/MundFr20.htm,Fred Mundee,C-LB
3169,81,0,11/3/1908,1/7/1990,1990,9,1930,97,1943,/players/N/NaguBr00.htm,Bronko Nagurski,FB-LB-T
3170,68,0,11/6/1921,9/5/1990,1990,2,1942,7,1945,/players/N/NaioJo20.htm,John Naioti,HB
3171,73,0,11/8/1917,12/29/1990,1990,1,1940,1,1940,/players/N/NixxJa20.htm,Jack Nix,WB
3172,69,0,5/28/1920,4/1/1990,1990,1,1947,2,1947,/players/P/PaceVi20.htm,Vince Pacewic,HB
3173,63,0,8/25/1927,11/15/1990,1990,1,1952,12,1952,/players/P/PattRo20.htm,Robert Patton,G
3174,77,0,9/22/1913,12/4/1990,1990,2,1937,9,1938,/players/P/PeteNe20.htm,Nels Peterson,B
3175,81,0,4/20/1909,12/31/1990,1990,1,1936,12,1936,/players/P/PhilEw20.htm,Ewell Phillips,G
3176,48,0,4/24/1942,12/6/1990,1990,6,1966,79,1972,/players/P/PrudRe20.htm,Remi Prudhomme,C-DE-G-DT
3177,74,0,8/3/1915,8/1/1990,1990,1,1944,10,1944,/players/P/PudlCh20.htm,Chet Pudloski,T
3178,74,0,2/1/1915,1/25/1990,1990,1,1943,8,1943,/players/P/PuplAn20.htm,Andy Puplis,WB
3179,69,0,12/18/1920,9/21/1990,1990,2,1946,20,1947,/players/Q/QuilFr20.htm,Frank Quillen,E-DE
3180,90,0,5/27/1899,3/31/1990,1990,1,1923,1,1923,/players/R/RateEd20.htm,Ed Rate,BB
3181,82,0,12/15/1907,6/26/1990,1990,2,1930,10,1931,/players/R/RingCa20.htm,Carroll Ringwalt,C-G
3182,74,0,4/1/1916,4/8/1990,1990,3,1943,25,1945,/players/R/RobeTo20.htm,Tom Roberts,T-G
3183,70,0,3/7/1920,9/20/1990,1990,1,1947,4,1947,/players/R/RobnEd20.htm,Ed Robnett,FB-LB
3184,81,0,8/18/1908,1/21/1990,1990,2,1936,14,1937,/players/R/RussJi20.htm,Jim Russell,G-T
3185,77,0,4/7/1913,6/21/1990,1990,4,1935,27,1938,/players/S/SaraTo20.htm,Tony Sarausky,B
3186,71,0,3/26/1919,7/13/1990,1990,1,1942,6,1942,/players/S/SeltHa20.htm,Harry Seltzer,FB
